opportunity_id,product_ids,sales_rep_name,client_location_id,new_flag,created_date,update_date,projected_close_date,sales_stage,comments,renewal_flag,opportunity_amount
3517,"[2, 1, 4]",sales_rep_65,1,N,2022-10-05,2022-10-14,2022-11-29,acquire,,True,2582
3517,"[2, 1, 4]",sales_rep_65,1,N,2022-10-05,2022-10-14,2022-11-29,closed/lost,,True,2582
3518,"[1, 4]",sales_rep_1,6,N,2022-07-21,2022-09-03,2022-09-26,prospecting,,True,0
3518,"[1, 4]",sales_rep_1,6,N,2022-07-21,2022-09-03,2022-09-26,acquire,,True,0
3518,"[1, 4]",sales_rep_1,6,N,2022-07-21,2022-09-03,2022-09-26,closed/lost,,True,0
3519,[1],sales_rep_34,8,Y,2021-02-03,2021-06-25,2021-09-15,prospecting,,False,101410
3519,[1],sales_rep_34,8,Y,2021-02-03,2021-06-25,2021-09-15,acquire,difficult deal,False,101410
3519,[1],sales_rep_34,8,Y,2021-02-03,2021-06-25,2021-09-15,prospecting,,False,101410
3519,[1],sales_rep_34,8,Y,2021-02-03,2021-06-25,2021-09-15,acquire,,False,101410
3519,[1],sales_rep_34,8,Y,2021-02-03,2021-06-25,2021-09-15,closed/won,,False,101410
3520,"[1, 4, 3, 2]",sales_rep_24,7,N,2022-03-21,2022-04-25,2022-06-06,prospecting,,True,4401174
3520,"[1, 4, 3, 2]",sales_rep_24,7,N,2022-03-21,2022-04-25,2022-06-06,acquire,,True,4401174
3520,"[1, 4, 3, 2]",sales_rep_24,7,N,2022-03-21,2022-04-25,2022-06-06,closed/won,,True,4401174
3521,"[3, 1, 4]",sales_rep_53,8,N,2021-03-07,2021-09-30,2022-05-01,prospecting,,False,2913566
3521,"[3, 1, 4]",sales_rep_53,8,N,2021-03-07,2021-09-30,2022-05-01,acquire,,False,2913566
3521,"[3, 1, 4]",sales_rep_53,8,N,2021-03-07,2021-09-30,2022-05-01,closed/lost,,False,2913566
3522,"[1, 2, 3]",sales_rep_23,6,N,2021-11-08,2021-11-22,2022-05-11,prospecting,,False,2
3522,"[1, 2, 3]",sales_rep_23,6,N,2021-11-08,2021-11-22,2022-05-11,acquire,,False,2
3522,"[1, 2, 3]",sales_rep_23,6,N,2021-11-08,2021-11-22,2022-05-11,closed/lost,,False,2
3523,"[4, 3]",sales_rep_10,7,N,2021-04-13,2022-04-26,2022-08-09,prospecting,,True,0
3523,"[4, 3]",sales_rep_10,7,N,2021-04-13,2022-04-26,2022-08-09,acquire,,True,0
3523,"[4, 3]",sales_rep_10,7,N,2021-04-13,2022-04-26,2022-08-09,closed/lost,,True,0
3524,"[3, 2]",sales_rep_56,4,N,2021-06-19,2022-11-12,2022-11-13,prospecting,,False,0
3524,"[3, 2]",sales_rep_56,4,N,2021-06-19,2022-11-12,2022-11-13,acquire,,False,0
3524,"[3, 2]",sales_rep_56,4,N,2021-06-19,2022-11-12,2022-11-13,closed/lost,,False,0
3525,[4],sales_rep_9,6,N,2021-05-28,2022-08-14,2022-10-04,prospecting,,False,3769
3525,[4],sales_rep_9,6,N,2021-05-28,2022-08-14,2022-10-04,acquire,difficult deal,False,3769
3525,[4],sales_rep_9,6,N,2021-05-28,2022-08-14,2022-10-04,prospecting,,False,3769
3525,[4],sales_rep_9,6,N,2021-05-28,2022-08-14,2022-10-04,acquire,,False,3769
3525,[4],sales_rep_9,6,N,2021-05-28,2022-08-14,2022-10-04,closed/won,,False,3769
3526,"[3, 2]",sales_rep_36,8,Y,2021-07-17,2021-10-17,2022-09-22,prospecting,,False,161
3526,"[3, 2]",sales_rep_36,8,Y,2021-07-17,2021-10-17,2022-09-22,acquire,,False,161
3526,"[3, 2]",sales_rep_36,8,Y,2021-07-17,2021-10-17,2022-09-22,closed/won,,False,161
3527,"[4, 2]",sales_rep_64,2,N,2021-07-05,2022-03-09,2022-10-11,prospecting,,False,4489190
3527,"[4, 2]",sales_rep_64,2,N,2021-07-05,2022-03-09,2022-10-11,acquire,,False,4489190
3527,"[4, 2]",sales_rep_64,2,N,2021-07-05,2022-03-09,2022-10-11,closed/won,,False,4489190
3528,"[1, 4]",sales_rep_84,4,N,2022-11-18,2022-11-22,2022-11-22,prospecting,,True,38
3528,"[1, 4]",sales_rep_84,4,N,2022-11-18,2022-11-22,2022-11-22,acquire,,True,38
3528,"[1, 4]",sales_rep_84,4,N,2022-11-18,2022-11-22,2022-11-22,closed/lost,,True,38
3529,"[4, 1, 2]",sales_rep_95,9,Y,2021-02-28,2021-06-08,2022-03-30,prospecting,,False,7581190
3529,"[4, 1, 2]",sales_rep_95,9,Y,2021-02-28,2021-06-08,2022-03-30,acquire,,False,7581190
3529,"[4, 1, 2]",sales_rep_95,9,Y,2021-02-28,2021-06-08,2022-03-30,closed/won,,False,7581190
3530,"[4, 3, 1, 2]",sales_rep_46,9,Y,2021-03-06,2022-01-17,2022-09-02,prospecting,,False,48856
3530,"[4, 3, 1, 2]",sales_rep_46,9,Y,2021-03-06,2022-01-17,2022-09-02,acquire,,False,48856
3530,"[4, 3, 1, 2]",sales_rep_46,9,Y,2021-03-06,2022-01-17,2022-09-02,closed/won,,False,48856
3531,"[4, 1, 2, 3]",sales_rep_1,5,Y,2021-12-20,2022-07-06,2022-08-09,prospecting,,True,255
3531,"[4, 1, 2, 3]",sales_rep_1,5,Y,2021-12-20,2022-07-06,2022-08-09,acquire,,True,255
3531,"[4, 1, 2, 3]",sales_rep_1,5,Y,2021-12-20,2022-07-06,2022-08-09,closed/lost,,True,255
3532,"[1, 2, 4, 3]",sales_rep_18,3,N,2022-01-20,2022-10-18,2022-11-25,prospecting,,True,1574
3532,"[1, 2, 4, 3]",sales_rep_18,3,N,2022-01-20,2022-10-18,2022-11-25,acquire,,True,1574
3532,"[1, 2, 4, 3]",sales_rep_18,3,N,2022-01-20,2022-10-18,2022-11-25,closed/won,,True,1574
3533,[1],sales_rep_63,4,N,2021-05-13,2022-11-25,2022-11-30,prospecting,,False,314483
3533,[1],sales_rep_63,4,N,2021-05-13,2022-11-25,2022-11-30,acquire,,False,314483
3533,[1],sales_rep_63,4,N,2021-05-13,2022-11-25,2022-11-30,closed/lost,,False,314483
3534,"[2, 3, 4]",sales_rep_28,2,N,2021-10-03,2022-10-20,2022-11-05,prospecting,,False,340281
3534,"[2, 3, 4]",sales_rep_28,2,N,2021-10-03,2022-10-20,2022-11-05,acquire,,False,340281
3534,"[2, 3, 4]",sales_rep_28,2,N,2021-10-03,2022-10-20,2022-11-05,closed/lost,,False,340281
3535,"[2, 3]",sales_rep_64,6,N,2022-10-31,2022-11-02,2022-11-21,prospecting,,True,44544
3535,"[2, 3]",sales_rep_64,6,N,2022-10-31,2022-11-02,2022-11-21,acquire,,True,44544
3535,"[2, 3]",sales_rep_64,6,N,2022-10-31,2022-11-02,2022-11-21,closed/lost,,True,44544
3536,"[2, 1, 3, 4]",sales_rep_100,8,Y,2022-01-19,2022-04-21,2022-09-23,prospecting,,False,0
3536,"[2, 1, 3, 4]",sales_rep_100,8,Y,2022-01-19,2022-04-21,2022-09-23,acquire,difficult deal,False,0
3536,"[2, 1, 3, 4]",sales_rep_100,8,Y,2022-01-19,2022-04-21,2022-09-23,prospecting,,False,0
3536,"[2, 1, 3, 4]",sales_rep_100,8,Y,2022-01-19,2022-04-21,2022-09-23,acquire,difficult deal,False,0
3536,"[2, 1, 3, 4]",sales_rep_100,8,Y,2022-01-19,2022-04-21,2022-09-23,prospecting,,False,0
3536,"[2, 1, 3, 4]",sales_rep_100,8,Y,2022-01-19,2022-04-21,2022-09-23,acquire,,False,0
3536,"[2, 1, 3, 4]",sales_rep_100,8,Y,2022-01-19,2022-04-21,2022-09-23,closed/lost,,False,0
3537,"[3, 2]",sales_rep_71,3,N,2022-08-19,2022-10-05,2022-11-25,prospecting,,False,21140
3537,"[3, 2]",sales_rep_71,3,N,2022-08-19,2022-10-05,2022-11-25,acquire,,False,21140
3537,"[3, 2]",sales_rep_71,3,N,2022-08-19,2022-10-05,2022-11-25,closed/lost,,False,21140
3538,"[2, 4]",sales_rep_23,6,N,2021-08-10,2022-05-25,2022-06-06,prospecting,,False,370
3538,"[2, 4]",sales_rep_23,6,N,2021-08-10,2022-05-25,2022-06-06,acquire,,False,370
3538,"[2, 4]",sales_rep_23,6,N,2021-08-10,2022-05-25,2022-06-06,closed/won,,False,370
3539,[3],sales_rep_66,9,N,2022-10-09,2022-11-23,2022-11-30,prospecting,,False,118196
3539,[3],sales_rep_66,9,N,2022-10-09,2022-11-23,2022-11-30,acquire,,False,118196
3539,[3],sales_rep_66,9,N,2022-10-09,2022-11-23,2022-11-30,closed/won,,False,118196
3540,"[1, 4]",sales_rep_60,8,Y,2022-03-30,2022-07-09,2022-08-10,prospecting,,False,1563
3540,"[1, 4]",sales_rep_60,8,Y,2022-03-30,2022-07-09,2022-08-10,acquire,,False,1563
3540,"[1, 4]",sales_rep_60,8,Y,2022-03-30,2022-07-09,2022-08-10,closed/won,,False,1563
3541,"[2, 3]",sales_rep_100,1,Y,2022-11-12,2022-11-13,2022-11-17,prospecting,,False,5
3541,"[2, 3]",sales_rep_100,1,Y,2022-11-12,2022-11-13,2022-11-17,acquire,,False,5
3541,"[2, 3]",sales_rep_100,1,Y,2022-11-12,2022-11-13,2022-11-17,closed/won,,False,5
3542,"[2, 1, 4]",sales_rep_19,4,Y,2022-01-17,2022-11-26,2022-11-28,prospecting,,False,0
3542,"[2, 1, 4]",sales_rep_19,4,Y,2022-01-17,2022-11-26,2022-11-28,acquire,,False,0
3542,"[2, 1, 4]",sales_rep_19,4,Y,2022-01-17,2022-11-26,2022-11-28,closed/lost,,False,0
3543,[1],sales_rep_40,8,Y,2021-10-11,2021-10-22,2021-10-23,prospecting,,False,722
3543,[1],sales_rep_40,8,Y,2021-10-11,2021-10-22,2021-10-23,acquire,,False,722
3543,[1],sales_rep_40,8,Y,2021-10-11,2021-10-22,2021-10-23,closed/lost,,False,722
3544,"[4, 1, 3]",sales_rep_70,1,N,2021-10-09,2021-11-06,2022-04-24,prospecting,,False,20
3544,"[4, 1, 3]",sales_rep_70,1,N,2021-10-09,2021-11-06,2022-04-24,acquire,,False,20
3544,"[4, 1, 3]",sales_rep_70,1,N,2021-10-09,2021-11-06,2022-04-24,closed/won,,False,20
3545,"[2, 1, 4, 3]",sales_rep_9,7,Y,2021-11-26,2022-03-21,2022-03-26,prospecting,,False,0
3545,"[2, 1, 4, 3]",sales_rep_9,7,Y,2021-11-26,2022-03-21,2022-03-26,acquire,,False,0
3545,"[2, 1, 4, 3]",sales_rep_9,7,Y,2021-11-26,2022-03-21,2022-03-26,closed/lost,,False,0
3546,"[1, 2, 3]",sales_rep_88,3,N,2021-09-17,2022-03-25,2022-10-26,prospecting,,False,18
3546,"[1, 2, 3]",sales_rep_88,3,N,2021-09-17,2022-03-25,2022-10-26,acquire,,False,18
3546,"[1, 2, 3]",sales_rep_88,3,N,2021-09-17,2022-03-25,2022-10-26,closed/lost,,False,18
3547,[4],sales_rep_57,4,N,2022-07-22,2022-11-21,2022-11-28,prospecting,,False,9282588
3547,[4],sales_rep_57,4,N,2022-07-22,2022-11-21,2022-11-28,acquire,,False,9282588
3547,[4],sales_rep_57,4,N,2022-07-22,2022-11-21,2022-11-28,closed/lost,,False,9282588
3548,"[2, 1]",sales_rep_72,8,N,2022-07-31,2022-11-14,2022-11-14,prospecting,,False,182981
3548,"[2, 1]",sales_rep_72,8,N,2022-07-31,2022-11-14,2022-11-14,acquire,,False,182981
3548,"[2, 1]",sales_rep_72,8,N,2022-07-31,2022-11-14,2022-11-14,closed/lost,,False,182981
3549,"[1, 4, 3, 2]",sales_rep_40,6,N,2021-12-16,2022-11-01,2022-11-02,prospecting,,False,0
3549,"[1, 4, 3, 2]",sales_rep_40,6,N,2021-12-16,2022-11-01,2022-11-02,acquire,,False,0
3549,"[1, 4, 3, 2]",sales_rep_40,6,N,2021-12-16,2022-11-01,2022-11-02,closed/won,,False,0
3550,"[3, 1]",sales_rep_69,2,N,2021-01-09,2022-03-22,2022-06-13,prospecting,,False,0
3550,"[3, 1]",sales_rep_69,2,N,2021-01-09,2022-03-22,2022-06-13,acquire,,False,0
3550,"[3, 1]",sales_rep_69,2,N,2021-01-09,2022-03-22,2022-06-13,closed/won,,False,0
3551,[4],sales_rep_60,6,Y,2021-12-02,2022-03-10,2022-04-30,prospecting,,True,0
3551,[4],sales_rep_60,6,Y,2021-12-02,2022-03-10,2022-04-30,acquire,,True,0
3551,[4],sales_rep_60,6,Y,2021-12-02,2022-03-10,2022-04-30,closed/lost,,True,0
3552,"[1, 2, 3, 4]",sales_rep_87,8,Y,2021-10-26,2022-01-23,2022-05-02,prospecting,,False,29693
3552,"[1, 2, 3, 4]",sales_rep_87,8,Y,2021-10-26,2022-01-23,2022-05-02,acquire,,False,29693
3552,"[1, 2, 3, 4]",sales_rep_87,8,Y,2021-10-26,2022-01-23,2022-05-02,closed/lost,,False,29693
3553,"[4, 3]",sales_rep_18,3,N,2022-09-23,2022-10-18,2022-10-27,prospecting,,False,6328243
3553,"[4, 3]",sales_rep_18,3,N,2022-09-23,2022-10-18,2022-10-27,acquire,,False,6328243
3553,"[4, 3]",sales_rep_18,3,N,2022-09-23,2022-10-18,2022-10-27,closed/lost,,False,6328243
3554,"[2, 4]",sales_rep_92,3,N,2021-12-03,2022-03-02,2022-03-21,prospecting,,False,64
3554,"[2, 4]",sales_rep_92,3,N,2021-12-03,2022-03-02,2022-03-21,acquire,,False,64
3554,"[2, 4]",sales_rep_92,3,N,2021-12-03,2022-03-02,2022-03-21,closed/lost,,False,64
3555,"[4, 2]",sales_rep_86,6,N,2022-03-28,2022-10-04,2022-11-18,prospecting,,False,12177
3555,"[4, 2]",sales_rep_86,6,N,2022-03-28,2022-10-04,2022-11-18,acquire,,False,12177
3555,"[4, 2]",sales_rep_86,6,N,2022-03-28,2022-10-04,2022-11-18,closed/won,,False,12177
3556,"[4, 2, 3, 1]",sales_rep_64,7,Y,2021-03-02,2021-05-02,2021-07-29,prospecting,,False,287923
3556,"[4, 2, 3, 1]",sales_rep_64,7,Y,2021-03-02,2021-05-02,2021-07-29,acquire,,False,287923
3556,"[4, 2, 3, 1]",sales_rep_64,7,Y,2021-03-02,2021-05-02,2021-07-29,closed/lost,,False,287923
3557,"[4, 2, 1]",sales_rep_87,5,Y,2021-10-05,2021-10-11,2022-07-28,prospecting,,False,215661
3557,"[4, 2, 1]",sales_rep_87,5,Y,2021-10-05,2021-10-11,2022-07-28,acquire,,False,215661
3557,"[4, 2, 1]",sales_rep_87,5,Y,2021-10-05,2021-10-11,2022-07-28,closed/won,,False,215661
3558,"[2, 3]",sales_rep_76,9,N,2021-06-23,2022-08-30,2022-09-07,prospecting,,True,0
3558,"[2, 3]",sales_rep_76,9,N,2021-06-23,2022-08-30,2022-09-07,acquire,,True,0
3558,"[2, 3]",sales_rep_76,9,N,2021-06-23,2022-08-30,2022-09-07,closed/lost,,True,0
3559,"[2, 4]",sales_rep_36,8,N,2021-01-09,2022-03-24,2022-03-24,prospecting,,True,0
3559,"[2, 4]",sales_rep_36,8,N,2021-01-09,2022-03-24,2022-03-24,acquire,difficult deal,True,0
3559,"[2, 4]",sales_rep_36,8,N,2021-01-09,2022-03-24,2022-03-24,prospecting,,True,0
3559,"[2, 4]",sales_rep_36,8,N,2021-01-09,2022-03-24,2022-03-24,acquire,,True,0
3559,"[2, 4]",sales_rep_36,8,N,2021-01-09,2022-03-24,2022-03-24,closed/won,,True,0
3560,[3],sales_rep_4,3,N,2022-07-06,2022-11-12,2022-11-22,prospecting,,False,892
3560,[3],sales_rep_4,3,N,2022-07-06,2022-11-12,2022-11-22,acquire,,False,892
3560,[3],sales_rep_4,3,N,2022-07-06,2022-11-12,2022-11-22,closed/lost,,False,892
3561,"[2, 1, 3, 4]",sales_rep_27,1,N,2022-11-11,2022-11-21,2022-11-24,prospecting,,False,226
3561,"[2, 1, 3, 4]",sales_rep_27,1,N,2022-11-11,2022-11-21,2022-11-24,acquire,difficult deal,False,226
3561,"[2, 1, 3, 4]",sales_rep_27,1,N,2022-11-11,2022-11-21,2022-11-24,prospecting,,False,226
3561,"[2, 1, 3, 4]",sales_rep_27,1,N,2022-11-11,2022-11-21,2022-11-24,acquire,,False,226
3561,"[2, 1, 3, 4]",sales_rep_27,1,N,2022-11-11,2022-11-21,2022-11-24,closed/lost,,False,226
3562,"[1, 3, 2]",sales_rep_49,1,Y,2021-08-26,2022-08-03,2022-11-12,prospecting,,False,9788140
3562,"[1, 3, 2]",sales_rep_49,1,Y,2021-08-26,2022-08-03,2022-11-12,acquire,,False,9788140
3562,"[1, 3, 2]",sales_rep_49,1,Y,2021-08-26,2022-08-03,2022-11-12,closed/lost,,False,9788140
3563,"[4, 1, 3]",sales_rep_65,8,N,2022-09-15,2022-10-24,2022-10-30,prospecting,,False,40381
3563,"[4, 1, 3]",sales_rep_65,8,N,2022-09-15,2022-10-24,2022-10-30,acquire,,False,40381
3563,"[4, 1, 3]",sales_rep_65,8,N,2022-09-15,2022-10-24,2022-10-30,closed/won,,False,40381
3564,"[3, 4, 1, 2]",sales_rep_98,4,Y,2021-03-05,2022-04-06,2022-06-03,prospecting,,False,8460295
3564,"[3, 4, 1, 2]",sales_rep_98,4,Y,2021-03-05,2022-04-06,2022-06-03,acquire,,False,8460295
3564,"[3, 4, 1, 2]",sales_rep_98,4,Y,2021-03-05,2022-04-06,2022-06-03,closed/lost,,False,8460295
3565,[1],sales_rep_76,2,N,2021-02-16,2021-05-05,2022-03-28,prospecting,,False,19086
3565,[1],sales_rep_76,2,N,2021-02-16,2021-05-05,2022-03-28,acquire,,False,19086
3565,[1],sales_rep_76,2,N,2021-02-16,2021-05-05,2022-03-28,closed/lost,,False,19086
3566,[1],sales_rep_78,1,Y,2022-11-09,2022-11-15,2022-11-25,prospecting,,False,0
3566,[1],sales_rep_78,1,Y,2022-11-09,2022-11-15,2022-11-25,acquire,difficult deal,False,0
3566,[1],sales_rep_78,1,Y,2022-11-09,2022-11-15,2022-11-25,prospecting,,False,0
3566,[1],sales_rep_78,1,Y,2022-11-09,2022-11-15,2022-11-25,acquire,,False,0
3566,[1],sales_rep_78,1,Y,2022-11-09,2022-11-15,2022-11-25,closed/lost,,False,0
3567,"[2, 1]",sales_rep_1,5,N,2021-11-09,2022-07-09,2022-07-14,prospecting,,False,921106
3567,"[2, 1]",sales_rep_1,5,N,2021-11-09,2022-07-09,2022-07-14,acquire,,False,921106
3567,"[2, 1]",sales_rep_1,5,N,2021-11-09,2022-07-09,2022-07-14,closed/won,,False,921106
3568,"[3, 1]",sales_rep_54,9,Y,2021-07-16,2021-12-18,2022-07-15,prospecting,,False,395867
3568,"[3, 1]",sales_rep_54,9,Y,2021-07-16,2021-12-18,2022-07-15,acquire,,False,395867
3568,"[3, 1]",sales_rep_54,9,Y,2021-07-16,2021-12-18,2022-07-15,closed/lost,,False,395867
3569,"[1, 4, 3]",sales_rep_15,2,Y,2021-07-03,2022-07-01,2022-10-07,prospecting,,False,23
3569,"[1, 4, 3]",sales_rep_15,2,Y,2021-07-03,2022-07-01,2022-10-07,acquire,,False,23
3569,"[1, 4, 3]",sales_rep_15,2,Y,2021-07-03,2022-07-01,2022-10-07,closed/lost,,False,23
3570,"[1, 3]",sales_rep_46,2,Y,2022-06-11,2022-10-21,2022-10-25,prospecting,,False,18933
3570,"[1, 3]",sales_rep_46,2,Y,2022-06-11,2022-10-21,2022-10-25,acquire,,False,18933
3570,"[1, 3]",sales_rep_46,2,Y,2022-06-11,2022-10-21,2022-10-25,closed/won,,False,18933
3571,"[3, 4, 1, 2]",sales_rep_98,2,Y,2022-09-07,2022-10-29,2022-11-29,prospecting,,False,0
3571,"[3, 4, 1, 2]",sales_rep_98,2,Y,2022-09-07,2022-10-29,2022-11-29,acquire,,False,0
3571,"[3, 4, 1, 2]",sales_rep_98,2,Y,2022-09-07,2022-10-29,2022-11-29,closed/won,,False,0
3572,"[2, 4, 1, 3]",sales_rep_65,3,N,2021-02-09,2022-11-20,2022-11-26,prospecting,,True,9
3572,"[2, 4, 1, 3]",sales_rep_65,3,N,2021-02-09,2022-11-20,2022-11-26,acquire,,True,9
3572,"[2, 4, 1, 3]",sales_rep_65,3,N,2021-02-09,2022-11-20,2022-11-26,closed/lost,,True,9
3573,[4],sales_rep_38,5,Y,2022-03-31,2022-05-08,2022-06-17,prospecting,,False,6013154
3573,[4],sales_rep_38,5,Y,2022-03-31,2022-05-08,2022-06-17,acquire,,False,6013154
3573,[4],sales_rep_38,5,Y,2022-03-31,2022-05-08,2022-06-17,closed/won,,False,6013154
3574,[3],sales_rep_59,6,N,2022-08-21,2022-09-30,2022-11-18,prospecting,,False,594
3574,[3],sales_rep_59,6,N,2022-08-21,2022-09-30,2022-11-18,acquire,,False,594
3574,[3],sales_rep_59,6,N,2022-08-21,2022-09-30,2022-11-18,closed/won,,False,594
3575,"[1, 2, 3]",sales_rep_8,7,Y,2022-05-21,2022-09-30,2022-10-14,prospecting,,True,0
3575,"[1, 2, 3]",sales_rep_8,7,Y,2022-05-21,2022-09-30,2022-10-14,acquire,,True,0
3575,"[1, 2, 3]",sales_rep_8,7,Y,2022-05-21,2022-09-30,2022-10-14,closed/lost,,True,0
3576,"[3, 2, 4, 1]",sales_rep_96,3,N,2022-04-20,2022-05-22,2022-11-30,prospecting,,False,305901
3576,"[3, 2, 4, 1]",sales_rep_96,3,N,2022-04-20,2022-05-22,2022-11-30,acquire,,False,305901
3576,"[3, 2, 4, 1]",sales_rep_96,3,N,2022-04-20,2022-05-22,2022-11-30,closed/lost,,False,305901
3577,"[2, 4, 1, 3]",sales_rep_66,9,N,2021-12-17,2022-09-05,2022-10-17,prospecting,,False,474107
3577,"[2, 4, 1, 3]",sales_rep_66,9,N,2021-12-17,2022-09-05,2022-10-17,acquire,,False,474107
3577,"[2, 4, 1, 3]",sales_rep_66,9,N,2021-12-17,2022-09-05,2022-10-17,closed/lost,,False,474107
3578,[2],sales_rep_21,2,N,2022-11-17,2022-11-23,2022-11-27,prospecting,,False,585
3578,[2],sales_rep_21,2,N,2022-11-17,2022-11-23,2022-11-27,acquire,,False,585
3578,[2],sales_rep_21,2,N,2022-11-17,2022-11-23,2022-11-27,closed/lost,,False,585
3579,[3],sales_rep_60,6,N,2021-05-04,2022-08-18,2022-10-31,prospecting,,True,258365
3579,[3],sales_rep_60,6,N,2021-05-04,2022-08-18,2022-10-31,acquire,,True,258365
3579,[3],sales_rep_60,6,N,2021-05-04,2022-08-18,2022-10-31,closed/lost,,True,258365
3580,[1],sales_rep_38,8,N,2021-09-05,2022-11-20,2022-11-22,prospecting,,False,-9999
3580,[1],sales_rep_38,8,N,2021-09-05,2022-11-20,2022-11-22,acquire,,False,-9999
3580,[1],sales_rep_38,8,N,2021-09-05,2022-11-20,2022-11-22,closed/lost,,False,-9999
3581,"[1, 4, 2]",sales_rep_2,6,N,2022-02-25,2022-10-26,2022-11-21,prospecting,,True,4
3581,"[1, 4, 2]",sales_rep_2,6,N,2022-02-25,2022-10-26,2022-11-21,acquire,,True,4
3581,"[1, 4, 2]",sales_rep_2,6,N,2022-02-25,2022-10-26,2022-11-21,closed/won,,True,4
3582,"[2, 1, 3, 4]",sales_rep_14,5,N,2021-04-23,2022-06-02,2022-10-01,prospecting,,False,4
3582,"[2, 1, 3, 4]",sales_rep_14,5,N,2021-04-23,2022-06-02,2022-10-01,acquire,,False,4
3582,"[2, 1, 3, 4]",sales_rep_14,5,N,2021-04-23,2022-06-02,2022-10-01,closed/won,,False,4
3583,"[3, 1]",sales_rep_77,7,N,2021-07-23,2022-04-01,2022-04-27,prospecting,,False,5911
3583,"[3, 1]",sales_rep_77,7,N,2021-07-23,2022-04-01,2022-04-27,acquire,,False,5911
3583,"[3, 1]",sales_rep_77,7,N,2021-07-23,2022-04-01,2022-04-27,closed/won,,False,5911
3584,[3],sales_rep_4,8,N,2021-10-27,2022-01-11,2022-10-10,prospecting,,False,0
3584,[3],sales_rep_4,8,N,2021-10-27,2022-01-11,2022-10-10,acquire,,False,0
3584,[3],sales_rep_4,8,N,2021-10-27,2022-01-11,2022-10-10,closed/lost,,False,0
3585,"[2, 1]",sales_rep_90,8,N,2022-07-08,2022-07-19,2022-10-18,prospecting,,False,0
3585,"[2, 1]",sales_rep_90,8,N,2022-07-08,2022-07-19,2022-10-18,acquire,,False,0
3585,"[2, 1]",sales_rep_90,8,N,2022-07-08,2022-07-19,2022-10-18,closed/lost,,False,0
3586,"[1, 2]",sales_rep_41,3,Y,2022-05-10,2022-05-31,2022-06-05,prospecting,,False,27863
3586,"[1, 2]",sales_rep_41,3,Y,2022-05-10,2022-05-31,2022-06-05,acquire,difficult deal,False,27863
3586,"[1, 2]",sales_rep_41,3,Y,2022-05-10,2022-05-31,2022-06-05,prospecting,,False,27863
3586,"[1, 2]",sales_rep_41,3,Y,2022-05-10,2022-05-31,2022-06-05,acquire,,False,27863
3586,"[1, 2]",sales_rep_41,3,Y,2022-05-10,2022-05-31,2022-06-05,closed/lost,,False,27863
3587,"[4, 2, 3]",sales_rep_97,8,Y,2021-10-18,2022-01-23,2022-02-19,prospecting,,False,4156770
3587,"[4, 2, 3]",sales_rep_97,8,Y,2021-10-18,2022-01-23,2022-02-19,acquire,,False,4156770
3587,"[4, 2, 3]",sales_rep_97,8,Y,2021-10-18,2022-01-23,2022-02-19,closed/won,,False,4156770
3588,"[3, 4, 1]",sales_rep_82,1,N,2021-08-12,2021-11-15,2022-06-02,prospecting,,False,3737050
3588,"[3, 4, 1]",sales_rep_82,1,N,2021-08-12,2021-11-15,2022-06-02,acquire,,False,3737050
3588,"[3, 4, 1]",sales_rep_82,1,N,2021-08-12,2021-11-15,2022-06-02,closed/lost,,False,3737050
3589,"[1, 3, 4, 2]",sales_rep_49,3,N,2021-11-02,2022-11-07,2022-11-23,prospecting,,False,29448
3589,"[1, 3, 4, 2]",sales_rep_49,3,N,2021-11-02,2022-11-07,2022-11-23,acquire,,False,29448
3589,"[1, 3, 4, 2]",sales_rep_49,3,N,2021-11-02,2022-11-07,2022-11-23,closed/won,,False,29448
3590,"[2, 3, 4, 1]",sales_rep_91,9,N,2022-11-08,2022-11-18,2022-11-24,prospecting,,False,17330
3590,"[2, 3, 4, 1]",sales_rep_91,9,N,2022-11-08,2022-11-18,2022-11-24,acquire,difficult deal,False,17330
3590,"[2, 3, 4, 1]",sales_rep_91,9,N,2022-11-08,2022-11-18,2022-11-24,prospecting,,False,17330
3590,"[2, 3, 4, 1]",sales_rep_91,9,N,2022-11-08,2022-11-18,2022-11-24,acquire,,False,17330
3590,"[2, 3, 4, 1]",sales_rep_91,9,N,2022-11-08,2022-11-18,2022-11-24,closed/lost,,False,17330
3591,"[4, 3, 1, 2]",sales_rep_63,5,N,2021-01-31,2021-02-17,2022-02-18,prospecting,,False,6722
3591,"[4, 3, 1, 2]",sales_rep_63,5,N,2021-01-31,2021-02-17,2022-02-18,acquire,difficult deal,False,6722
3591,"[4, 3, 1, 2]",sales_rep_63,5,N,2021-01-31,2021-02-17,2022-02-18,prospecting,,False,6722
3591,"[4, 3, 1, 2]",sales_rep_63,5,N,2021-01-31,2021-02-17,2022-02-18,acquire,,False,6722
3591,"[4, 3, 1, 2]",sales_rep_63,5,N,2021-01-31,2021-02-17,2022-02-18,closed/lost,,False,6722
3592,"[3, 4, 2, 1]",sales_rep_72,2,Y,2022-11-08,2022-11-26,2022-11-26,prospecting,,False,0
3592,"[3, 4, 2, 1]",sales_rep_72,2,Y,2022-11-08,2022-11-26,2022-11-26,acquire,,False,0
3592,"[3, 4, 2, 1]",sales_rep_72,2,Y,2022-11-08,2022-11-26,2022-11-26,closed/lost,,False,0
